,rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams,week,country
178,179,spotify:track:0nj9Bq5sHDiTxSHunhgkFb,Kendrick Lamar,squabble up,"pgLang, under exclusive license to Interscope Records",32,122,8,69804,9,Denmark
179,180,spotify:track:2XxpxQ1PeQhPMVikjKnmJy,Alex Warren,Before You Leave Me,Atlantic Records,42,-1,20,69743,9,Denmark
180,181,spotify:track:5RKQ5NdjSh2QzD4MaunT91,Journey,Don't Stop Believin' (2022 Remaster),Columbia/Legacy,110,192,31,69633,9,Denmark
181,182,spotify:track:6Qyc6fS4DsZjB2mRW9DsQs,The Goo Goo Dolls,Iris,Warner Records,182,-1,6,69628,9,Denmark
182,183,spotify:track:7vSUZ9T4AjaKiKcEexIXeb,MAS,Lønningsdag,Universal Music A/S,18,200,8,69612,9,Denmark
183,184,spotify:track:2RKQ6S9N9s0BHmW1zvjaoS,Rasmus Seebach,Under Stjernerne På Himlen,Universal Music A/S,106,-1,197,69420,9,Denmark
184,185,spotify:track:4Q9ExJGFgL9Jd9kmYH3nXs,Tate McRae,Miss possessive,RCA Records Label,107,107,2,69412,9,Denmark
185,186,spotify:track:789CxjEOtO76BVD1A9yJQH,"Rihanna, Mikky Ekko",Stay,Def Jam Recordings,103,170,31,69229,9,Denmark
186,187,spotify:track:4utLwWSxHMamLd9siyFv5Q,Gobs,Tro På Kærlighed,WM Denmark,4,184,117,69197,9,Denmark
187,188,spotify:track:4OqBSwyAzEEMnESPYmb1Xp,Jonah Blacksmith,House On Fire,WM Denmark,30,-1,61,68689,9,Denmark
188,189,spotify:track:7jtQIBanIiJOMS6RyCx6jZ,Tom Odell,Another Love,ITNO/Columbia,24,193,178,68679,9,Denmark
189,190,spotify:track:63Dymm6U4WHLRy87e8GBbo,Lamin,"Gode Dage, Gode Drinks",Universal Music A/S,3,185,126,68544,9,Denmark
190,191,spotify:track:1Cbl3Yq8rHo7hhDQmLQagU,Tyla,PUSH 2 START,FAX Records/Epic,53,166,10,68396,9,Denmark
191,192,spotify:track:7xWiCG3N7tFgPTNGVYQoq8,Nik & Jay,Hot!,Parlophone Denmark,64,-1,66,68386,9,Denmark
192,193,spotify:track:4lLtanYk6tkMvooU0tWzG8,Bruno Mars,Grenade,Elektra (NEK),133,197,24,67967,9,Denmark
193,194,spotify:track:6a2itcAnQzfViAiAly2Eg8,The Minds Of 99,Alle Skuffer Over Tid - Single Edit,No3,31,150,211,67784,9,Denmark
194,195,spotify:track:0ofHAoxe9vBkTCp2UQIavz,Fleetwood Mac,Dreams - 2004 Remaster,Rhino/Warner Records,63,-1,39,67627,9,Denmark
195,196,spotify:track:2MTuvBUexLhmsiRpIozOL5,ozzy,Mit Ord,Universal Music A/S,28,175,8,67408,9,Denmark
196,197,spotify:track:09N9LGyKqWlLViq2bQjFxR,"Artigeardit, Lamin",Vågen (Artigeardit X Lamin),Universal Music A/S,8,-1,129,67248,9,Denmark
197,198,spotify:track:46IZ0fSY2mpAiktS3KOqds,Adele,Easy On Me,Columbia,1,172,99,67037,9,Denmark
198,199,spotify:track:4eauGmjdriMZJgKSws3tLU,Lamin,100%,Universal Music A/S,149,195,8,66915,9,Denmark
199,200,spotify:track:7qEHsqek33rTcFNT9PFqLf,Lewis Capaldi,Someone You Loved,Vertigo Berlin,10,196,312,66878,9,Denmark
0,1,spotify:track:6qCmwE9TO2j9JiEXZ4exyM,"Anton Westerlin, Lamin, ozzy",Entré (feat. Lamin & ozzy),Universal Music A/S,1,-1,1,719078,10,Denmark
1,2,spotify:track:2p4cYfKQbg8xHXNG4eQaGo,"Omar, Mumle",Hele Vejen (feat. Mumle),WM Denmark,1,1,5,597800,10,Denmark
2,3,spotify:track:2EVJSQTl0bqHISNlJbhNIc,"Anton Westerlin, Annika",Blodigt (feat. Annika),Universal Music A/S,1,2,7,515141,10,Denmark
3,4,spotify:track:2v5RxyOtY5uSH2EAtz94SL,"Benjamin Hav, Lukas Graham",Du ligner din mor,Sony Music Entertainment,1,3,11,427135,10,Denmark
4,5,spotify:track:6qqrTXSdwiJaq8SO0X2lSe,Alex Warren,Ordinary,Atlantic Records,5,6,5,374620,10,Denmark
5,6,spotify:track:0nVUuzrVZc5t9S48ifesg6,APHACA,Smelter Under Månen,a United Records release,5,5,29,350849,10,Denmark
6,7,spotify:track:0i4Tf0W7BdBXBdRO5AfuWI,Mille,drikker med mig selv,WM Denmark,7,7,3,349626,10,Denmark
7,8,spotify:track:2xVSw3PoyrVPWXbiWf0oqx,Zuloo,CHECK,ZULOOVERSE,8,-1,1,332392,10,Denmark
8,9,spotify:track:4GZt2BpQpWhkEAgmfUrQOu,Annika,Luk Mig Ind,Universal Music A/S,3,4,15,324053,10,Denmark
9,10,spotify:track:4aWP69rMu7KsJ2tGVP5KQJ,Berg,Koldblodet Killer,Sony Music Entertainment,6,9,5,316635,10,Denmark
10,11,spotify:track:00Ma3dn1eTeuz8LYEpUXQo,"JOSVA, Artigeardit",Lonely (feat. Artigeardit),Sony Music Entertainment,1,8,10,313470,10,Denmark
11,12,spotify:track:7so0lgd0zP2Sbgs2d7a1SZ,"Lady Gaga, Bruno Mars",Die With A Smile,Interscope Records,4,10,30,309328,10,Denmark
12,13,spotify:track:5zaXybxrzGiDd6IPWIHheW,"Zuloo, Lamin",SIKKE EN TYPE,ZULOOVERSE,2,13,6,281698,10,Denmark
13,14,spotify:track:7px3lmdf4nzNEMt6zaQ5yJ,"Marstein, Annika",SAMMEN,Universal Music AS,1,12,20,274075,10,Denmark
14,15,spotify:track:3ZNTae1ZOrSaURxMZAVFq6,"Ankerstjerne, Daniel Schulz, Panamah",Børn Af Natten (Hola Bonita),10 Lions Ent,2,14,49,269755,10,Denmark
15,16,spotify:track:7CW3Tjll8pUMZxsuo8GZgV,"Suspekt, URO",Tænker Ik På Andre (feat. URO),Universal Music A/S,1,20,28,264236,10,Denmark
16,17,spotify:track:35ISBknsCeZQtq66xABI9g,Lola Young,Messy,Universal-Island Records Ltd.,6,16,15,263843,10,Denmark
17,18,spotify:track:4wJ5Qq0jBN4ajy7ouZIV1c,"ROSÉ, Bruno Mars",APT.,Atlantic Records,7,18,21,261927,10,Denmark
18,19,spotify:track:6dOtVTDdiauQNBQEDOtlAB,Billie Eilish,BIRDS OF A FEATHER,Darkroom/Interscope Records,8,22,43,241842,10,Denmark
19,20,spotify:track:7ne4VBA60CxGM75vw0EYad,Gracie Abrams,That’s So True,"Gracie Abrams, under exclusive license to Interscope Records",7,25,21,238664,10,Denmark
20,21,spotify:track:1musbempyJAw5gfSKZHXP9,Doechii,Anxiety,Top Dawg Entertainment/Capitol Records,21,-1,1,232373,10,Denmark
21,22,spotify:track:6KliOBbtUUSwHHFjDzYVPe,Annika,Knuser Hjerter,Universal Music A/S,6,17,55,231576,10,Denmark
22,23,spotify:track:5O2NovuSaij0nsULxUt8V5,Ella Augusta,Baglæns,The Bank Records,23,29,47,225234,10,Denmark
23,24,spotify:track:3GCdLUSnKSMJhs4Tj6CV3s,"Kendrick Lamar, SZA",All The Stars (with SZA),Black Panther (TDE/DMG) PS,7,23,81,214161,10,Denmark
24,25,spotify:track:366GW0RsHtjyGeJSg0u9Ux,Gobs,når verden vælter,WM Denmark,2,21,4,213157,10,Denmark
25,26,spotify:track:7CjMx8VVh10vkmwZ0NSAK4,"Tempo, MGP",Lyst Til At Hop',Universal Music A/S,5,11,4,213048,10,Denmark
26,27,spotify:track:1ZatLEMZsAslxDA5zw3S6V,"Lamin, Ukendt Kunstner",Tro På Det,Universal Music A/S,1,24,25,211556,10,Denmark
27,28,spotify:track:3xJeUxbt51wpvGk3YzqxLi,"Benny Jamz, Gilli",Reposado,Universal Music A/S,2,27,38,210632,10,Denmark
28,29,spotify:track:0fFMt9cc1EEQDIWLGDcqKd,Annika,Så længe jeg er sexy.,Universal Music A/S,2,28,32,208007,10,Denmark
29,30,spotify:track:6EfIo8vxfIBT2IZrzGHbpP,"Mumle, Svea S",Hvor Solen Ik' Skinner,Capitol Records,13,30,34,206474,10,Denmark
30,31,spotify:track:3FjK86616FbluOfTxNK2gY,"Sleepy Hallow, Doechii",ANXIETY (feat. Doechii),Winners Circle/RCA Records,31,31,2,200986,10,Denmark
31,32,spotify:track:0Y7lLJhJEb2B9EMOiOc94Z,APHACA,Et sted hvor vi de første,Universal Music A/S,15,15,2,197201,10,Denmark
32,33,spotify:track:0jPslebKwQgZ9cC0sTqyyA,"Skinz, Jimilian",For Mig Selv,Sony Music Entertainment,32,36,3,193442,10,Denmark
33,34,spotify:track:6vdsc40TnfCdZsWj7GecQV,Mumle,Det Modsatte,Capitol Records,6,35,66,192750,10,Denmark
34,35,spotify:track:2DDTfTNiglWtbbqUsQ1RJt,Lamin,De Her Timer,Universal Music A/S,2,42,43,192244,10,Denmark
35,36,spotify:track:20tZk1ZuX1kZCvHmU3lMtj,"Otto, MGP",Sød Ligesom,Universal Music A/S,7,19,5,191614,10,Denmark
36,37,spotify:track:3qIvu40vMOHaTx7GLhthhn,"Tobias Rahim, Kabusa Oriental Choir",Regntid (feat. Kabusa Oriental Choir),Os Der Følger Floden,19,32,5,191361,10,Denmark
37,38,spotify:track:65C4AmFA6oyMJ2lwLNPiIB,D1MA,CLEOPATRA,7OUMA Records,4,33,24,188767,10,Denmark
38,39,spotify:track:6AI3ezQ4o3HUoP6Dhudph3,Kendrick Lamar,Not Like Us,"Kendrick Lamar, under exclusive license to Interscope Records",6,26,30,185153,10,Denmark
39,40,spotify:track:3BntzKsnLf2pc0dsvE3Zav,Teddy Swims,Bad Dreams,Warner Records,28,38,26,184357,10,Denmark
40,41,spotify:track:4il87YHqSV9UqbBkXM7z7m,Tate McRae,Sports car,RCA Records Label,23,40,7,183230,10,Denmark
41,42,spotify:track:541sN2qNfIlllGn9nGOQoC,Tate McRae,Revolving door,RCA Records Label,37,37,3,181284,10,Denmark
42,43,spotify:track:2j59di23XCFfbdJPE5KuNw,"Lamin, Gilli",Hva Du På (feat. Gilli),Universal Music A/S,1,43,41,175944,10,Denmark
43,44,spotify:track:17phhZDn6oGtzMe56NuWvj,Teddy Swims,Lose Control,Warner Records,9,45,64,170323,10,Denmark
44,45,spotify:track:3xkHsmpQCBMytMJNiDf3Ii,Benson Boone,Beautiful Things,"Night Street Records, Inc./Warner Records Inc.",3,49,60,169750,10,Denmark
45,46,spotify:track:4XmuzEhU6LPRL4fdWqt6LU,Zuloo,MOLLY,ZRECORDS,14,44,20,165793,10,Denmark
46,47,spotify:track:2doTTX8MLsVnAyAQqmqV7j,Blæst,Elsker Dig Så Meget,Universal Music A/S,19,46,36,165612,10,Denmark
47,48,spotify:track:6xm5NjUzitBPdgtUUXR6P6,"KESI, Noah Carter, Benny Jamz",Flad Af Grin (feat. Noah Carter & Benny Jamz),Universal Music A/S,5,34,6,163750,10,Denmark
48,49,spotify:track:1ByKkALevy63Nd0VBw1ToD,"KESI, Lamin",To Gange,Universal Music A/S,1,54,32,160454,10,Denmark
49,50,spotify:track:3LlqJkcXMBIAE5X1uUiZUN,The Minds Of 99,Under Din Sne,No3,2,50,173,156335,10,Denmark
50,51,spotify:track:4ie8pperNOMrPHDi3Jko7p,"Tes Boys, Mario Riera",Bollet En Nordmand (feat. Mario Riera),TB Entertainment,51,101,2,153181,10,Denmark
51,52,spotify:track:1MriMVVs0upyrXtArsWep5,"Benjamin Hav, Ella Augusta",Første dag,Sony Music Entertainment,8,58,73,152081,10,Denmark
52,53,spotify:track:62EPQ5REuZwGqWoRsPP5Bx,APHACA,Hjertet På Gaden,a United Records release,29,48,8,149984,10,Denmark
53,54,spotify:track:2CGNAOSuO1MEFCbBRgUzjd,"Kendrick Lamar, SZA",luther (with sza),"pgLang, under exclusive license to Interscope Records",14,39,16,149187,10,Denmark
54,55,spotify:track:6ZC9iIWBCy4VtBhoY1YTuR,Annika,Hun,Universal Music A/S,17,41,44,144658,10,Denmark
55,56,spotify:track:2HRqTpkrJO5ggZyyK6NPWz,Sabrina Carpenter,Espresso,Island Records,3,59,48,140307,10,Denmark
56,57,spotify:track:2ZwOtQXG5k1M7gHmTmTMgw,"MAS, Lamin, Kundo",Småting (feat. Lamin & Kundo),Universal Music A/S,5,51,8,133085,10,Denmark
57,58,spotify:track:0tDh78JNlubuGDJfkv8Juk,Dos Santos,Dopamin,WM Denmark,23,67,56,129580,10,Denmark
58,59,spotify:track:2c94vIXsZfItT8dQqxpmv3,"URO, Mekdes",Føles Godt (feat. Mekdes),Sony Music Entertainment,13,57,109,128889,10,Denmark
59,60,spotify:track:4AsiNZTuFAwk93V9DP7lt7,Zuloo,FEJLFRI,ZULOOVERSE,34,65,13,127834,10,Denmark
60,61,spotify:track:3r0C7cXKzwGQaKLFHr810N,"Anton Westerlin, Benny Jamz",2 Stepper Freestyle,Universal Music A/S,5,53,11,127619,10,Denmark
61,62,spotify:track:0aB0v4027ukVziUGwVGYpG,"Kendrick Lamar, Lefty Gunplay",tv off (feat. lefty gunplay),"pgLang, under exclusive license to Interscope Records",20,47,16,126002,10,Denmark
62,63,spotify:track:6EXV782Zpktyx9NvcwkYN5,"Tobias Rahim, D1MA",Bellevue (feat. D1MA),Os Der Følger Floden,1,68,55,124208,10,Denmark
63,64,spotify:track:2LHNTC9QZxsL3nWpt8iaSR,Lady Gaga,Abracadabra,Interscope Records,30,102,6,124173,10,Denmark
64,65,spotify:track:1eA6vc394WJF2l4lHLqJ2B,"Tobias Rahim, ICEKIID",Dark Room (feat. ICEKIID),Os Der Følger Floden,1,78,42,124060,10,Denmark
65,66,spotify:track:1ezodvBUxbsU95tLPVDIjz,"Joey Moe, DIBSET",Bange For At Elske,Kelope Records,55,63,4,123937,10,Denmark
66,67,spotify:track:0b0Dz0Gi86SVdBxYeiQcCP,Sabrina Carpenter,Busy Woman,Island Records,31,72,4,116411,10,Denmark
67,68,spotify:track:2u9S9JJ6hTZS3Vf22HOZKg,Drake,NOKIA,OVO Sound,68,89,4,111748,10,Denmark
68,69,spotify:track:0NUqi0ps17YpLUC3kgsZq0,"PARTYNEXTDOOR, Drake, Yebba",DIE TRYING,OVO Sound,60,60,4,111179,10,Denmark
69,70,spotify:track:7aSvvFYDuR8fCurPx6hqwl,KALASET,Tag Mig Som Jeg Er,Capital Records Denmark,66,66,9,111038,10,Denmark
70,71,spotify:track:1z8kbKSGPNRBSbgtkgCUwH,"Benny Jamz, Gilli",Chicagenhagen,Universal Music A/S,11,77,38,110699,10,Denmark
71,72,spotify:track:5G2f63n7IPVPPjfNIGih7Q,Sabrina Carpenter,Taste,Island Records,11,82,29,110294,10,Denmark
72,73,spotify:track:0qA2qykpcGdVl3tiiYum4g,"KESI, Hans Philip",Blå Himmel (feat. Hans Philip),MXIII,1,108,225,109928,10,Denmark
73,74,spotify:track:1UTeDUAusifkVapsAZxbSc,Gobs,Tak For Sidst,WM Denmark,1,88,92,109787,10,Denmark
74,75,spotify:track:5yiJTfrtlzDsVMDshFLUna,"Artigeardit, Lamin",vi ku' blive,Universal Music A/S,4,123,85,109770,10,Denmark
75,76,spotify:track:7CqXOs881vXfqJlX7xgttw,"Spasministrene, MGP",Ud Med Regler!,Universal Music A/S,26,55,5,109409,10,Denmark
76,77,spotify:track:742ldXChILBv6QeqaXoOWi,"Gilli, KESI",555 (feat. KESI),Universal Music A/S,1,79,71,109369,10,Denmark
77,78,spotify:track:5RR4sBH4TRqyFp386kf99d,Gilli,Knokler Hårdt,disco:wax,46,70,66,108959,10,Denmark
78,79,spotify:track:4xvEn1vhrF9JbPFWqTXsH4,"Tate McRae, The Kid LAROI",I know love (feat. The Kid LAROI),RCA Records Label,30,52,3,108617,10,Denmark
79,80,spotify:track:0WbMK4wrZ1wFSty9F7FCgu,Chappell Roan,"Good Luck, Babe!",Chappell Roan PS/ Island,36,84,39,108481,10,Denmark
80,81,spotify:track:6nJwK9TsgYYCNqUBMVLhMV,"Aida, MGP",Sig Det Bare,Universal Music A/S,31,56,4,107989,10,Denmark
81,82,spotify:track:50XScTYQGylJMD55jXpjgJ,URO,Min Bror,Sony Music Entertainment,34,76,21,107920,10,Denmark
82,83,spotify:track:334QzlFMweexntGh2LIJ5M,Omar,Locked Up,WM Denmark,52,112,9,107672,10,Denmark
83,84,spotify:track:3aQzeklWllLWZSH4xk7Udj,D1MA,I KNOW,7OUMA Records,1,103,89,107324,10,Denmark
84,85,spotify:track:0oCtlIqcU9Y4RzZCfjb4J5,Annika,Tilbage,Universal Music A/S,39,75,14,107140,10,Denmark
85,86,spotify:track:0H2DdxpCOXES3vw1dNmf4V,APHACA,Klip Klap Sandaler,a United Records release,86,95,9,105567,10,Denmark
86,87,spotify:track:5o0osRx8kYJTOqlOSggr9Z,Alex Warren,Carry You Home,Atlantic Records,87,116,30,105335,10,Denmark
87,88,spotify:track:5dNSfOZb6AlEF0Xg6C970o,Ukendt Kunstner,Uden Dig,Universal Music A/S,1,107,95,104250,10,Denmark
88,89,spotify:track:6DpGj9bttRgHoT1vk8ezgj,Gobs,Alt Ved Dig,WM Denmark,1,83,44,104141,10,Denmark
89,90,spotify:track:2MmCtRMGY7vC71UrzAmnzp,Bro,Glemmer Mig Aldrig,BRO,62,62,3,104004,10,Denmark
90,91,spotify:track:3QaPy1KgI7nu9FJEQUgn6h,Billie Eilish,WILDFLOWER,Darkroom/Interscope Records,31,85,43,103545,10,Denmark
91,92,spotify:track:2bFgjHMqGThTzlv6V94V5v,Noah Carter,Har Hørt Dig,Universal Music A/S Distributed Labels,3,94,22,103347,10,Denmark
92,93,spotify:track:0rcIh1T4A2EH5TzqXmu63m,"Benny Jamz, Gilli",Booty Up,Universal Music A/S,6,100,38,102795,10,Denmark
93,94,spotify:track:5esSVR7UK3Nc7ymSOWJIc5,Mille,dagdrømmer,WM Denmark,38,114,41,102779,10,Denmark
94,95,spotify:track:1knZ2cJRHNUeEidZvhypRm,"Thor Farlov, Noah Carter, Danseorkestret",Alt Det (feat. Noah Carter),Universal Music A/S Distributed Labels,1,105,58,102393,10,Denmark
95,96,spotify:track:5fZJQrFKWQLb7FpJXZ1g7K,Shaboozey,A Bar Song (Tipsy),American Dogwood / EMPIRE,7,104,47,102247,10,Denmark
96,97,spotify:track:0FIDCNYYjNvPVimz5icugS,"The Weeknd, Playboi Carti",Timeless (feat Playboi Carti),XO / Republic Records,8,61,24,102112,10,Denmark
97,98,spotify:track:1eTaznNW4Xxtx9za2SMTXB,Doechii,DENIAL IS A RIVER,Top Dawg Entertainment/Capitol Records,69,109,6,101951,10,Denmark
98,99,spotify:track:0BGEImCBesJKIm5kZ0fOkH,"Tobias Rahim, andreas odbjerg",STOR MAND (feat. Andreas Odbjerg),Sony Music Entertainment,1,129,182,100981,10,Denmark
99,100,spotify:track:2zbr6Jls3FE4JCtLwCPD5N,"Artigeardit, Lamin",Sent,Universal Music A/S,1,91,58,100886,10,Denmark
100,101,spotify:track:3hRV0jL3vUpRrcy398teAU,Lord Huron,The Night We Met,Play It Again Sam,70,98,73,100523,10,Denmark
101,102,spotify:track:3D0VPp6nCN9dsyUjFv2BvP,The Minds Of 99,Hurtige Hænder - Acoustic Version - Moyo Live P3,No3,26,87,307,100491,10,Denmark
102,103,spotify:track:5tK3SkH5DfO24oo9Iw2Fq3,Lamin,H V D O L,Universal Music A/S,1,69,27,99911,10,Denmark
103,104,spotify:track:6TT6zYIiI0nSzXMuI801zP,Gilli,Robocop,Universal Music A/S,11,73,11,99733,10,Denmark
104,105,spotify:track:013w3c0ynCHuRaruYGsmxn,Annika,Nye Tider,Universal Music A/S,38,86,23,99708,10,Denmark
105,106,spotify:track:7H7zeR0A0AVJYs9YiGHazD,Clemens,Har Du Noget At Sige,Clemens,106,-1,1,98401,10,Denmark
106,107,spotify:track:57H9ya60ivLrZwjU1KCo4p,"MGP Allstars 2025, MGP",Du Glemmer Det Aldrig,Universal Music A/S,38,71,4,98242,10,Denmark
107,108,spotify:track:3dj4wgM3cPeuLwMNHDuBon,Teddy Swims,The Door,Warner Records,72,106,31,96413,10,Denmark
108,109,spotify:track:5IZXB5IKAD2qlvTPJYDCFB,"Post Malone, Morgan Wallen",I Had Some Help (Feat. Morgan Wallen),Mercury Records / Republic Records,4,120,43,96396,10,Denmark
109,110,spotify:track:6BxGGPBdNexcy53euZsrga,"Artigeardit, KESI","Er Her (Artigeardit, KESI)",Universal Music A/S,1,131,190,95929,10,Denmark
110,111,spotify:track:0h35J8A4GHIlQXcxVAEmF5,APHACA,Til Solen Er Sort,a United Records release,111,119,6,95023,10,Denmark
111,112,spotify:track:3OtJnSQq23fgggHFZAe3w1,Mumle,Fra Jylland til København,Capitol Records,50,121,15,94186,10,Denmark
112,113,spotify:track:6SHq8eDDjwBsTdj0qVTOks,"Besties4Life, MGP",Hesties Besties,Universal Music A/S,36,64,3,94132,10,Denmark
113,114,spotify:track:6YO3wxivgRbms3OrqvfnXY,URO,Godthåbsvej,Sony Music Entertainment,22,130,69,93080,10,Denmark
114,115,spotify:track:48lgNLaCCAGBilhLDTU4zw,"Bausa, Baloosh",Sjonglerer,Distortion Label,92,92,2,92957,10,Denmark
115,116,spotify:track:6h9fEqjZksN77Kx5rahNTc,"Donya, MGP",Min Bror,Universal Music A/S,35,74,4,92753,10,Denmark
116,117,spotify:track:2xe4Zk82EJMOjonx4U5jEp,"DeDerDrenge, Mille",Fald Ned (feat. Mille),WM Denmark,43,113,4,92288,10,Denmark
117,118,spotify:track:2MTuvBUexLhmsiRpIozOL5,ozzy,Mit Ord,Universal Music A/S,28,196,9,92259,10,Denmark
118,119,spotify:track:3fMbePeZAjLnyiZtVOFfg2,"Branco, Gobs",EUROPA (feat. Gobs),Branco,4,111,21,92018,10,Denmark
119,120,spotify:track:5Zll07pbDGEStWriPWKwuP,"Ida Laurberg, andreas odbjerg",Jeg Ka' Rigtig Godt Li' Dig (feat. andreas odbjerg),Capitol Records Denmark,2,140,89,90856,10,Denmark
120,121,spotify:track:1JufAqONpGBVcy8tQffI14,"Omar, Tobias Rahim",911,Sony Music Entertainment,7,126,38,90685,10,Denmark
121,122,spotify:track:2FGKofI4AJN91ofBNDmWWB,"Wale, Sam Dew",LoveHate Thing (feat. Sam Dew),MMG/Atlantic,80,110,5,90612,10,Denmark
122,123,spotify:track:5TC4trc7XgCCkycbTSTqV2,"MAS, Artigeardit",Bare Vent (feat. Artigeardit),Universal Music A/S,7,97,8,90468,10,Denmark
123,124,spotify:track:5lZny8ZmRtXueq7D3LTgb5,ozzy,Samme side,Ambivolume,50,117,26,90308,10,Denmark
124,125,spotify:track:5LAsl3k0Vas49Pnoj9GJr3,"Anton Westerlin, Lamin",Chanel Freestyle,Universal Music A/S,1,142,45,89802,10,Denmark
125,126,spotify:track:2kZ8BjIWd2TKzvOtFQpNkD,Lamin,+45,Universal Music A/S,72,135,14,89307,10,Denmark
126,127,spotify:track:1GeLUnMQ54ZcHi4SWIwXvJ,Ukendt Kunstner,Gennem Byen,No3,66,147,40,88747,10,Denmark
127,128,spotify:track:7fHQ53GmHT3nNpxGxK6HVS,"Niklas, MGP",Mig Og Min Guitar,Universal Music A/S,50,90,3,88253,10,Denmark
128,129,spotify:track:2262bWmqomIaJXwCRHr13j,Gigi Perez,Sailor Song,Gigi Perez PS/ Island,21,124,27,88110,10,Denmark
129,130,spotify:track:7lVulCaDsVV36C9IsaerEg,"KESI, Noah Carter",Supernova (feat. Noah Carter),Universal Music A/S,18,99,6,87871,10,Denmark
130,131,spotify:track:22skzmqfdWrjJylampe0kt,"Macklemore, Ryan Lewis, Macklemore & Ryan Lewis, Ray Dalton",Can't Hold Us (feat. Ray Dalton),Macklemore,82,137,133,87865,10,Denmark
131,132,spotify:track:6KhPSkuNT15R1LkD1inJZI,"Pil, andreas odbjerg",Omvendt,TheArrangement,53,127,85,87648,10,Denmark
132,133,spotify:track:1mea3bSkSGXuIRvnydlB5b,Coldplay,Viva La Vida,Parlophone UK,46,139,99,86437,10,Denmark
133,134,spotify:track:4QNpBfC0zvjKqPJcyqBy9W,"Pitbull, AFROJACK, Ne-Yo, Nayer",Give Me Everything (feat. Nayer),Mr.305/Polo Grounds Music/J Records,93,93,3,83968,10,Denmark
134,135,spotify:track:1LY3GhF0zxIVgbYEQjCbUO,"Disturbed, CYRIL",The Sound of Silence - CYRIL Remix,Spinnin' Records,48,145,47,83728,10,Denmark
135,136,spotify:track:7IUN4edVylAxDiesAbQe5W,Merro8,200,Immobiliare Records,52,118,3,83230,10,Denmark
136,137,spotify:track:6ZrbI3uvVlOIaWwYlk1hzT,Jonah Blacksmith,Up,WM Denmark,132,132,3,82730,10,Denmark
137,138,spotify:track:7xN3b5ZysgGpkvoHdG1HXA,Lamin,Æstetisk,Universal Music A/S,57,159,81,81872,10,Denmark
138,139,spotify:track:19XpFsce28aByvCC4g89tJ,Hozier,Too Sweet,Rubyworks / Universal-Island Records Ltd,3,138,48,81846,10,Denmark
139,140,spotify:track:3rUGC1vUpkDG9CZFHMur1t,Tate McRae,greedy,RCA Records Label,1,125,72,81761,10,Denmark
140,141,spotify:track:3Vr3zh0r7ALn8VLqCiRR10,Myles Smith,Stargazing,RCA Records Label,18,144,44,81557,10,Denmark
141,142,spotify:track:49clGe0PtbYUx3vB7tyk3A,Rocazino,All My Love,Universal Music A/S,21,156,292,81131,10,Denmark
142,143,spotify:track:689NPKXoBKWnqJif3uUVre,"Kundo, MAS",Signaler,No3,7,151,27,80880,10,Denmark
143,144,spotify:track:2ReomS91v9imlj7ZzzEKqu,Gilli,Skarpt Lys,Universal Music A/S,1,158,75,80799,10,Denmark
144,145,spotify:track:3tOTcjG7X2fjAEeSrvQnyM,Malte Ebert,Fortæl mig hvis du vil noget andet,Universal Music A/S,48,149,26,80664,10,Denmark
145,146,spotify:track:7BqBn9nzAq8spo5e7cZ0dJ,Bruno Mars,Just the Way You Are,Elektra (NEK),98,141,22,80567,10,Denmark
146,147,spotify:track:7Jyuh91JYGoh8ps4hIRD1P,Malte Ebert,Er det mig du elsker?,Universal Music A/S,59,133,5,80096,10,Denmark
147,148,spotify:track:2tHwzyyOLoWSFqYNjeVMzj,Sabrina Carpenter,Please Please Please,Island Records,6,153,39,79435,10,Denmark
148,149,spotify:track:3U5JVgI2x4rDyHGObzJfNf,Natasha Bedingfield,Unwritten,Sony Music CG,26,167,50,79169,10,Denmark
149,150,spotify:track:5ITV0zqzjOYfFWpW0xBmRa,"WizTheMc, bees & honey",Show Me Love,Bamboo Artists,150,-1,1,79051,10,Denmark
150,151,spotify:track:6393yGahSJ9slVdOwSxOVR,Chappell Roan,Pink Pony Club,Chappell Roan PS/ Island,79,136,5,78957,10,Denmark
151,152,spotify:track:7xWiCG3N7tFgPTNGVYQoq8,Nik & Jay,Hot!,Parlophone Denmark,64,192,67,78198,10,Denmark
152,153,spotify:track:2XxpxQ1PeQhPMVikjKnmJy,Alex Warren,Before You Leave Me,Atlantic Records,42,180,21,78070,10,Denmark
153,154,spotify:track:5NjehIS8G8xWKsIJCiQov8,"Rune Rask, TOOMANYLEFTHANDS, Suspekt, Benjamin Hav",København (feat. Suspekt & Benjamin Hav),Universal Music A/S,2,155,40,77772,10,Denmark
154,155,spotify:track:3neYAjvKDOfvBUpIgReOkC,D1MA,MOONLIGHT,Universal Music A/S,1,157,102,77355,10,Denmark
155,156,spotify:track:3x3K1RP3Zfi2qeMR8kyrNO,Benson Boone,Sorry I'm Here For Someone Else,"Night Street Records, Inc./Warner Records Inc.",122,122,2,77337,10,Denmark
156,157,spotify:track:1fYNJKlLilEEBAKWDKD2vC,Ukendt Kunstner,Neonlys,No3,35,166,103,77279,10,Denmark
157,158,spotify:track:2uqYupMHANxnwgeiXTZXzd,Dasha,Austin (Boots Stop Workin'),Warner Records,26,164,50,77183,10,Denmark
