,rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams,week,country
145,146,spotify:track:6gBFPUFcJLzWGx4lenP6h2,Travis Scott,goosebumps,Cactus Jack / Epic,12,163,289,82765,3,Portugal
146,147,spotify:track:54FV2rMVwLusAVnzROB0c1,"Orochi, Caio Luccas, Pedro Lotto, Mainstreet, Galdino, Ribb",Mesma História,Mainstreet Records,91,182,53,82403,3,Portugal
147,148,spotify:track:1XBYiRV30ykHw5f4wm6qEn,The Kid LAROI,NIGHTS LIKE THIS,Columbia,70,152,25,81752,3,Portugal
148,149,spotify:track:5yS8wgwBnmjpXwGislck0n,"Bárbara Bandeira, Dillaz",Carro (feat. Dillaz),Parlophone Portugal,2,153,68,81258,3,Portugal
149,150,spotify:track:0vYrfm0eUQyi6fWbYnBiDc,"DJ NATAN 22, Mc Rodrigo do CN",Meu Carro nao tem Porta Luva - Remastered 2024,DJ Natan 22,150,-1,1,80916,3,Portugal
150,151,spotify:track:1xKyLu1AbYauopjoAi0bQU,"Dillaz, Lhast",Gravidade,Seventy Five,7,173,106,80704,3,Portugal
151,152,spotify:track:0Sk51UsTSB4jyskVyb7u9n,"LON3R JOHNY, ProfJam",BALÕES,"Mário Cotrim, LON3R JOHNY",58,58,2,80285,3,Portugal
152,153,spotify:track:31w82iq7jsYmPAsM8YChIy,Dillaz,Habibi,Dillaz,2,170,49,80203,3,Portugal
153,154,spotify:track:0Mt4MqKdU2Z5wcBE9vybbi,"SYRO, Bispo",Brutos Diamantes,"Altafonte Portugal, Lda. sob licença exclusiva de SYRO/808",25,174,54,79894,3,Portugal
154,155,spotify:track:3p5b0fr7ynsuGeE8EJCJk9,Slow J,Fogo,Slow J,6,149,60,79740,3,Portugal
155,156,spotify:track:1OjAoIz5Gl36rzm9RKEQeG,"Gson, Slow J, Sam The Kid","3,14",i.M,5,143,111,79242,3,Portugal
156,157,spotify:track:51eSHglvG1RJXtL3qI5trr,Benson Boone,Slow It Down,"Night Street Records, Inc./Warner Records Inc.",64,151,38,79210,3,Portugal
157,158,spotify:track:6SpI6YKn2u2oX7jSzoKDDl,Dillaz,Protagonista,Seventy Five,92,190,80,79115,3,Portugal
158,159,spotify:track:4r4PT8ztky9NfGINelXcxM,"LON3R JOHNY, Plutonio",PIÑA COLADA,LON3R JOHNY X Plutonio,7,158,78,78341,3,Portugal
159,160,spotify:track:5KYxsXz9RnMHED7ggDLfbv,Ivandro,Lua,Ivandro,3,167,153,78174,3,Portugal
160,161,spotify:track:3XqGBLVhC04xNCxRXB2pvF,"Dillaz, Julinho Ksd",Nota 100,Dillaz,4,194,49,78056,3,Portugal
161,162,spotify:track:0KaBRSJ3y94TNQbFUf9WBZ,"LON3R JOHNY, ProfJam",PURO,"Mário Cotrim, LON3R JOHNY",55,55,2,78030,3,Portugal
162,163,spotify:track:3qhlB30KknSejmIvZZLjOD,Djo,End of Beginning,Djo,8,159,48,77772,3,Portugal
163,164,spotify:track:7ABLbnD53cQK00mhcaOUVG,Myke Towers,LALA,WEA Latina,11,-1,46,77605,3,Portugal
164,165,spotify:track:4QvTKF2UL2L8EAyDkzXlKK,Slow J,Teu Eternamente,Slow J,4,176,237,77490,3,Portugal
165,166,spotify:track:3tt9i3Hhzq84dPS8H7iSiJ,Manuel Turizo,La Bachata,Sony Music Latin/La Industria,6,180,128,77306,3,Portugal
166,167,spotify:track:51ZQ1vr10ffzbwIjDCwqm4,Ariana Grande,we can't be friends (wait for your love),Republic Records,9,171,45,77136,3,Portugal
167,168,spotify:track:7IFsTX5H1sWcEl8joV0IdD,"THE BOX, Mc Brinquedo, MC Cebezinho, MC Tuto, Mc Laranjinha, DJ Oreia",THE BOX MEDLEY FUNK 2,Sony Music Entertainment,25,181,36,76694,3,Portugal
168,169,spotify:track:64CovjRwInpOJW4PiGMprY,"MC Kevin o Chris, Dj Nk Da Serra, Mc Magrinho",Faz um Vuk Vuk (Teto Espelhado),MC Kevin o Chris,4,148,70,76610,3,Portugal
169,170,spotify:track:0Fyqe4e5VjCaFjNSNYWa25,"GIMS, Morad",Seya,Sativa Music,22,169,60,76516,3,Portugal
170,171,spotify:track:7BRD7x5pt8Lqa1eGYC4dzj,Billie Eilish,CHIHIRO,Darkroom/Interscope Records,3,172,36,76151,3,Portugal
171,172,spotify:track:3BFh8rR6aMexy7ELu2UQy3,"DELLAFUENTE, Morad",Manos Rotas,MAAS,109,177,23,75318,3,Portugal
172,173,spotify:track:35JnGLuFh6oMY7oV0e1SjY,Plutonio,Tal e Qual,Bridgetown Records,35,161,11,74778,3,Portugal
173,174,spotify:track:0FDzzruyVECATHXKHFs9eJ,Coldplay,A Sky Full of Stars,Parlophone UK,29,175,52,74698,3,Portugal
174,175,spotify:track:6elFmzmHRGXeqyya232ZFu,Nininho Vaz Maia,Foste Embora,Nininho Vaz Maia,74,168,21,74380,3,Portugal
175,176,spotify:track:4UzqpJRQcimoTGzD1uSqj2,Plutonio,Mapa Cor de Rosa,Bridgetown Records,28,165,11,74209,3,Portugal
176,177,spotify:track:4iJgbzZZBEEcA4p7sB3Bwz,Plutonio,Dissabores,Bridgetown Records,38,166,11,73790,3,Portugal
177,178,spotify:track:58ge6dfP91o9oXMzq3XkIS,Arctic Monkeys,505,Domino Recording Co,46,-1,97,73724,3,Portugal
178,179,spotify:track:1lflD04lIdgV10sCMwFYOu,"Mc Leozin, MC Rick, Boladin 211, Deliverymusic, Dj L Martins",Sorriso no Rosto,Delivery Music LTDA,39,-1,12,72703,3,Portugal
179,180,spotify:track:0KKkJNfGyhkQ5aFogxQAPU,Bruno Mars,That's What I Like,Atlantic Records,7,183,64,72029,3,Portugal
180,181,spotify:track:4DnrAI8WyUY6gkOwl8GlPN,"Alleh, Yorghaki",capaz (merengueton),CONMUER LLC,181,-1,1,71983,3,Portugal
181,182,spotify:track:4nLqe3vWwbC4oGX2SphgXL,"FRANKIEONTHEGUITAR, T-Rex, LON3R JOHNY, Bispo",Tempo,FRANKIEONTHEGUITAR,4,164,199,71874,3,Portugal
182,183,spotify:track:60a0Rd6pjrkxjPbaKzXjfq,Linkin Park,In the End,Warner Records,24,196,94,71820,3,Portugal
183,184,spotify:track:3zXIfbjxSzPMNP6JDZsQsi,"Orochi, Kizzy",Mitsubishi,Mainstreet Records,184,-1,1,71801,3,Portugal
184,185,spotify:track:51Bmvm95rfbb7fJnVzAC77,"Van Zee, FRANKIEONTHEGUITAR",Quem És Tu?,Van Zee & FRANKIEONTHEGUITAR,54,77,5,71659,3,Portugal
185,186,spotify:track:6Qyc6fS4DsZjB2mRW9DsQs,The Goo Goo Dolls,Iris,Warner Records,63,-1,55,71365,3,Portugal
186,187,spotify:track:4MzXwWMhyBbmu6hOcLVD49,"Bad Bunny, JHAYCO",DÁKITI,Rimas Entertainment LLC,4,-1,84,71155,3,Portugal
187,188,spotify:track:7DSAEUvxU8FajXtRloy8M0,Miley Cyrus,Flowers,Columbia,1,199,98,71057,3,Portugal
188,189,spotify:track:0OBv4CEP5FKS19ZQGHAUM6,"Mc Paiva ZS, DJ Ak beats, Love Funk",Fala na Cara,Love Funk,153,188,11,70807,3,Portugal
189,190,spotify:track:5FVd6KXrgO9B3JPmC8OPst,Arctic Monkeys,Do I Wanna Know?,Domino Recording Co,45,-1,288,70645,3,Portugal
190,191,spotify:track:7iUtQNMRB8ZkKC4AmEuCJC,Myke Towers,LA FALDA,WEA Latina,77,-1,18,70314,3,Portugal
191,192,spotify:track:3Id1PlGjXzHJRoX1l58WTK,"Ivandro, Van Zee",Chamadas,Ivandro,4,187,68,70136,3,Portugal
192,193,spotify:track:0ll8uFnc0nANY35E0Lfxvg,Keane,Somewhere Only We Know,Universal-Island Records Ltd.,119,-1,38,69874,3,Portugal
193,194,spotify:track:3JG1uFc40wfyrqaWC7iv0e,Artemas,i like the way you kiss me,Artemas,9,195,43,69603,3,Portugal
194,195,spotify:track:1A6tib5hSqCJAMSBRkNV55,"LON3R JOHNY, Plutonio",UH LA LA LA,LON3R JOHNY X Plutonio,17,179,94,69051,3,Portugal
195,196,spotify:track:3eekarcy7kvN4yt5ZFzltW,Travis Scott,HIGHEST IN THE ROOM,Cactus Jack/Epic,2,-1,135,69012,3,Portugal
196,197,spotify:track:75JFxkI2RXiU7L9VXzMkle,Coldplay,The Scientist,Parlophone Records Limited,25,-1,41,68936,3,Portugal
197,198,spotify:track:3CpaYsotb6gvM1RGtksLlr,T-Rex,VOLTA,We The Gang,50,192,87,68754,3,Portugal
198,199,spotify:track:5ZxHzpxIEr0rxGJN8Jsdjy,Plutonio,1 de Abril,Bridgetown Records,3,-1,178,68418,3,Portugal
199,200,spotify:track:3xKsf9qdS1CyvXSMEid6g8,Frank Ocean,Pink + White,Boys Don't Cry,70,-1,72,68124,3,Portugal
0,1,spotify:track:3sK8wGT43QFpWrvNQsrQya,Bad Bunny,DtMF,Rimas Entertainment LLC.,1,1,4,726904,4,Portugal
1,2,spotify:track:0BUkQGUXgcvf3gdCWYbtnJ,"Oruam, Zé Felipe, MC Tuto, Mc Rodrigo do CN, Dj Lc da Roça, MC K9, mc pl alves",Oh Garota Eu Quero Você Só Pra Mim,Mainstreet Records,1,2,6,616309,4,Portugal
2,3,spotify:track:5lGXgWvY60L80gKGk5Clgc,Plutonio,Interestelar,Bridgetown Records,1,3,13,482308,4,Portugal
3,4,spotify:track:4pOGEJRVOuaa9oyy7qTGf6,"Nilo, Mc Paiva ZS, DJ Di Marques, Tropa da W&S, FamousKyo",Fui Mlk,WMD,3,5,9,412897,4,Portugal
4,5,spotify:track:0NQyryTVbjGMtWMA1eSqIn,"J. Eskine, Alef Donk",Resenha do Arrocha,Latin Brega by HITLAB Records,5,8,7,405399,4,Portugal
5,6,spotify:track:5TFD2bmFKGhoCRbX61nXY5,Bad Bunny,NUEVAYoL,Rimas Entertainment LLC.,4,4,4,383775,4,Portugal
6,7,spotify:track:2plbrEY59IikOBgBGLjaoe,"Lady Gaga, Bruno Mars",Die With A Smile,Interscope,1,7,24,358509,4,Portugal
7,8,spotify:track:2lTm559tuIvatlT1u0JYG2,Bad Bunny,BAILE INoLVIDABLE,Rimas Entertainment LLC.,6,6,4,331654,4,Portugal
8,9,spotify:track:6VH6SBNNL2RVWwImq046ce,"Boladin 211, Dejinha, MC Rick",Penélope Charmosa 2,Kave,9,30,2,331217,4,Portugal
9,10,spotify:track:7ne4VBA60CxGM75vw0EYad,Gracie Abrams,That’s So True,"Gracie Abrams, under exclusive license to Interscope Records",5,9,15,302930,4,Portugal
10,11,spotify:track:6s1kzj4EbhFLXbuAGJbhbn,"MC Tuto, DJ Glenner",Barbie,Sonar Music,2,10,15,295048,4,Portugal
11,12,spotify:track:4wJ5Qq0jBN4ajy7ouZIV1c,"ROSÉ, Bruno Mars",APT.,Atlantic Records,6,11,15,293431,4,Portugal
12,13,spotify:track:35ISBknsCeZQtq66xABI9g,Lola Young,Messy,Universal-Island Records Ltd.,13,20,7,265799,4,Portugal
13,14,spotify:track:5Bp7TFENcgsdLCL8fMOSKs,"Supernova Ent, G.A, Ghard, Veigh, Niink","Adora a bunda, odeia o rosto (feat. Veigh & Niink)",Supernova Entertainment,9,13,7,261226,4,Portugal
14,15,spotify:track:6WatFBLVB0x077xWeoVc2k,KAROL G,Si Antes Te Hubiera Conocido,Bichota/Interscope Records,2,14,31,249444,4,Portugal
15,16,spotify:track:3TnSAp3TfGMYptOqv234uK,"MC Tuto, Grelo",Do Job,Sonar Music,16,21,8,246351,4,Portugal
16,17,spotify:track:2262bWmqomIaJXwCRHr13j,Gigi Perez,Sailor Song,Gigi Perez PS/ Island,10,16,19,242136,4,Portugal
17,18,spotify:track:59D4DOkspUbWyMmbAPQkxZ,Bad Bunny,VOY A LLeVARTE PA PR,Rimas Entertainment LLC.,12,12,4,240641,4,Portugal
18,19,spotify:track:6dOtVTDdiauQNBQEDOtlAB,Billie Eilish,BIRDS OF A FEATHER,Darkroom/Interscope Records,2,15,37,237362,4,Portugal
19,20,spotify:track:5TOvA5Uhxti7FPh0EIdClV,"MC LUUKY, DJ JB Mix",Malvadinho,EDITORA E GRAVADORA A BASE RECORDS,3,17,12,236320,4,Portugal
20,21,spotify:track:3cwVKjzKSTfvacYJF6Tkub,Léo Foguete,Última Noite - Solo,Sua Música Digital,17,24,12,216055,4,Portugal
21,22,spotify:track:1UQvRmRhbX3WxSLW3NbUIU,Calema,Amar Pela Metade,Klasszik / Mondja,18,23,17,214067,4,Portugal
22,23,spotify:track:4jUZymsR3lkia9wkP0o9cX,"DJ TOPO, Mc Livinho",MTG NA IMAGINAÇÃO - TOPO SESSIONS VOL. 1,DJ TOPO,12,25,14,211545,4,Portugal
23,24,spotify:track:4TnEIYOXZ9KBGHOIqG5Xs5,"PEDRO SAMPAIO, Marina Sena",ESCADA DO PRÉDIO,WM Brazil,8,19,17,210287,4,Portugal
24,25,spotify:track:6x6EA3N9xXgptSakS7VZUg,"GORDÃO DO PC, Mc Menor DN, Mc Leozin, Ana Laura Lopes",FANTASMA (versão GORDÃO DO PC),Alt Music,25,35,4,204092,4,Portugal
25,26,spotify:track:7jMSd85QqbHjqlpDSr66Hg,"Mizzy Miles, Slow J, Gson",Champions League (with Slow J & Gson),Sony Music Entertainment,18,18,2,193972,4,Portugal
26,27,spotify:track:0qGRWcPOMkkt7edm4wMVRf,Plutonio,País das Maravilhas,Bridgetown Records,3,26,13,193493,4,Portugal
27,28,spotify:track:2drZGdAOxfE2KoMGTkidmq,"MC Marks, MC Ryan SP, MC Jvila, MC Bruno MS, Mc Magal, Aaron Modesto, DJ Dael",365 Dias (Vida Mansa),Legenda Records,16,31,17,189706,4,Portugal
28,29,spotify:track:0UGGLKM970ymsBBN5TKjsD,"MC Tuto, DJ Oreia",2025,Sonar Produtora,28,33,5,186310,4,Portugal
29,30,spotify:track:1Es7AUAhQvapIcoh3qMKDL,"The Weeknd, Playboi Carti",Timeless (feat Playboi Carti),XO / Republic Records,5,36,18,181159,4,Portugal
30,31,spotify:track:6vBuEFImAx36hDYiYqBtkZ,"Dillaz, Plutonio",Alô,Dillaz,1,38,50,173158,4,Portugal
31,32,spotify:track:5WEF0icHWmAZBBMglBd599,"Bad Bunny, Chuwi",WELTiTA,Rimas Entertainment LLC.,20,22,4,168601,4,Portugal
32,33,spotify:track:17phhZDn6oGtzMe56NuWvj,Teddy Swims,Lose Control,Warner Records,6,37,65,166752,4,Portugal
33,34,spotify:track:7d6yK8v8J484SWH5prIQiE,"Bad Bunny, Omar Courtz, Dei V",VeLDÁ,Rimas Entertainment LLC.,26,28,4,161138,4,Portugal
34,35,spotify:track:1hdWqiFAy5hNRxyVpDy81P,"Mizzy Miles, Van Zee, Bispo",Bênção (with Van Zee & Bispo),Sony Music Entertainment,1,40,48,160507,4,Portugal
35,36,spotify:track:3QaPy1KgI7nu9FJEQUgn6h,Billie Eilish,WILDFLOWER,Darkroom/Interscope Records,13,48,37,158527,4,Portugal
36,37,spotify:track:1yjYtmNf1DpfQMjBpVy5rg,Plutonio,Luxemburgo,Bridgetown Records,10,43,17,157567,4,Portugal
37,38,spotify:track:6VNXmo59yDYgcwLS17UNAW,"Bad Bunny, Los Pleneros de la Cresta",CAFé CON RON,Rimas Entertainment LLC.,27,27,3,157164,4,Portugal
38,39,spotify:track:4VhSwcMCrXQgEfwls3s46o,Plutonio,Deja Vu,Bridgetown Records,2,41,12,154331,4,Portugal
39,40,spotify:track:1X3ltingEVNGRoJf1dvZfQ,Plutonio,Somos Iguais,Bridgetown Records,5,52,209,153917,4,Portugal
40,41,spotify:track:2zOmS55knKWSgScYPTNmGQ,Tate McRae,Sports car,RCA Records Label,41,-1,1,149282,4,Portugal
41,42,spotify:track:38adAyMqsOEwCdXETWCPPa,"Bluay, Julinho Ksd",Faz Bem,Universal Music Portugal SA,17,42,54,144203,4,Portugal
42,43,spotify:track:51rfRCiUSvxXlCSCfIztBy,Gracie Abrams,"I Love You, I'm Sorry","Gracie Abrams, under exclusive license to Interscope Records",20,51,26,143876,4,Portugal
43,44,spotify:track:0iKo4pNNjHHdKUcFARlfCa,Bad Bunny,EL CLúB,Rimas Entertainment LLC.,23,29,4,143584,4,Portugal
44,45,spotify:track:1M7pnSHpd4i5xFE2nUGq2W,Plutonio,Acordar,Bridgetown Records,24,49,36,143319,4,Portugal
45,46,spotify:track:6RjSXi9cPGroetXeNsWFGL,"DJ TOPO, Seu Jorge, Mc Leozin, MC G15",MTG QUEM NÃO QUER SOU EU,DJ TOPO,1,50,37,141727,4,Portugal
46,47,spotify:track:5nPbKG04fhLkIAjcPFaZq7,"HUGEL, Topic, Arash, Daecolm",I Adore You (feat. Daecolm),Virgin,14,60,27,137866,4,Portugal
47,48,spotify:track:6s8WSX1MxNThrot8ThI6fG,Travis Scott,4X4,Cactus Jack / Epic,48,-1,1,136655,4,Portugal
48,49,spotify:track:4pftaoQbbheCXSdleWIeDK,"Central Cee, 21 Savage",GBP (feat. 21 Savage),Columbia,49,106,2,136380,4,Portugal
49,50,spotify:track:3H7eBmcTJyuEMStfmKuLmG,"MC Cebezinho, DJ Oreia, MC Tuto, Love Funk, Mc Kako",A Danada Me Ligando,Love Funk,37,63,21,134052,4,Portugal
50,51,spotify:track:1BJJbSX6muJVF2AK7uH1x4,"Adam Port, Stryv, Keinemusik, Orso, Malachiii",Move,Keinemusik,1,62,34,133860,4,Portugal
51,52,spotify:track:1Q9Efnm5csdCMFynISxL2x,"Bad Bunny, RaiNao",PERFuMITO NUEVO,Rimas Entertainment LLC.,27,32,4,133456,4,Portugal
52,53,spotify:track:0l0vcZMU7AOeQmUIREoI2U,"Rauw Alejandro, Bad Bunny",Qué Pasaría...,Sony Music Latin/Duars Entertainment,34,34,7,131623,4,Portugal
53,54,spotify:track:2CGNAOSuO1MEFCbBRgUzjd,"Kendrick Lamar, SZA",luther (with sza),"pgLang, under exclusive license to Interscope Records",6,58,10,131239,4,Portugal
54,55,spotify:track:4FbYt9D0katV4nXZaC01Yt,"Mc Negão Original, DJ Guh Mix, DJ Japa NK",Medley de Igaratá 3,Cria Hit BR,42,55,7,131034,4,Portugal
55,56,spotify:track:6J5kc12BW5HuP3d7C3vvx8,Bad Bunny,EoO,Rimas Entertainment LLC.,45,45,3,126764,4,Portugal
56,57,spotify:track:7tCuCjhxzjX2XCz4JiiAsp,Bad Bunny,TURiSTA,Rimas Entertainment LLC.,34,39,3,125800,4,Portugal
57,58,spotify:track:5G0kKNRYFCoORvJ2VzwvrY,"Mc Livinho, DJ TOPO",MTG PASSA PASSA PRA EU SARRAR,Mc Livinho,32,53,17,124464,4,Portugal
58,59,spotify:track:3xkHsmpQCBMytMJNiDf3Ii,Benson Boone,Beautiful Things,"Night Street Records, Inc./Warner Records Inc.",4,61,53,124208,4,Portugal
59,60,spotify:track:4ssHL7bSnOAE7HjiuLx6Co,Matuê,Crack com Mussilon,30PRAUM,6,65,21,123162,4,Portugal
60,61,spotify:track:0fPOFtS7ZylYKcC9b64cSj,Slow J,Tata,Slow J,1,57,62,122507,4,Portugal
61,62,spotify:track:6Kyl2nFgU0J8WBlbBvDv6g,Grupo Menos É Mais,Coração Partido (Corazón Partío) - Ao Vivo,Som Livre,53,74,20,121104,4,Portugal
62,63,spotify:track:7cfIbKCASPe9FDhYjaQnDd,"LON3R JOHNY, ProfJam",0044,"Mário Cotrim, LON3R JOHNY",21,46,3,119219,4,Portugal
63,64,spotify:track:2HRqTpkrJO5ggZyyK6NPWz,Sabrina Carpenter,Espresso,Island Records,4,67,42,118475,4,Portugal
64,65,spotify:track:3BntzKsnLf2pc0dsvE3Zav,Teddy Swims,Bad Dreams,Warner Records,65,79,14,117216,4,Portugal
65,66,spotify:track:4zww0H1u0yYvyBGixrRCb9,Dillaz,Mo Boy,Seventy Five,20,66,250,116594,4,Portugal
66,67,spotify:track:79x7xtoCLpf6l32Zz6mWo4,Bad Bunny,BOKeTE,Rimas Entertainment LLC.,32,44,3,115829,4,Portugal
67,68,spotify:track:7ldcYtMOjtX1eFVEYzj2kJ,"Luísa Sonza, KayBlack",Sagrado Profano,Sony Music Entertainment,1,71,35,115772,4,Portugal
68,69,spotify:track:19XpFsce28aByvCC4g89tJ,Hozier,Too Sweet,Rubyworks / Universal-Island Records Ltd,11,69,44,114309,4,Portugal
69,70,spotify:track:3G7agPwWfcORnWCAGMDOpm,Bad Bunny,LA MuDANZA,Rimas Entertainment LLC.,44,47,3,113814,4,Portugal
70,71,spotify:track:7CyPwkp0oE8Ro9Dd5CUDjW,"The Weeknd, JENNIE, Lily-Rose Depp","One Of The Girls (with JENNIE, Lily Rose Depp)",XO / Republic Records,21,78,64,110445,4,Portugal
71,72,spotify:track:0WbMK4wrZ1wFSty9F7FCgu,Chappell Roan,"Good Luck, Babe!",Chappell Roan PS/ Island,18,72,35,106709,4,Portugal
72,73,spotify:track:0xGQTpN4ESETtl1Sp6rzd2,"The Weeknd, Anitta",São Paulo (feat. Anitta),XO / Republic Records,3,86,14,105793,4,Portugal
73,74,spotify:track:2y5mEYDDPoQCgz55sP3eUz,Miguel Luz,Amor De Ganga,Miguel Luz,11,64,14,105642,4,Portugal
74,75,spotify:track:1Nmcs8zk7LfcvHRgLtTM5J,"Orochi, Papatinho",Amor de Fim de Noite,Mainstreet Records,75,76,86,104835,4,Portugal
75,76,spotify:track:71Aj0joTSW4wv8olaHNBvK,Plutonio,Montanha,Bridgetown Records,20,80,12,104221,4,Portugal
76,77,spotify:track:1EDPVGbyPKJPeGqATwXZvN,Linkin Park,The Emptiness Machine,Warner Records,2,85,21,104106,4,Portugal
77,78,spotify:track:31pd4crQES4hOaWHGIpzXI,"Kappa Jotta, Bispo",FIM DA NOITE,KAPPA JOTTA,24,83,10,103973,4,Portugal
78,79,spotify:track:6YdJ2jJOo143KhXT9qvQVe,"MC GP, MC Jvila, MC LUUKY, Dj Yuri Pedrada",300 no 7,MC GP & GR6,56,93,17,103934,4,Portugal
79,80,spotify:track:0bPP5cDG1ZnbAVCEa3ZbQ1,Grelo,Só Fé,Henrique & Juliano,1,89,25,103327,4,Portugal
80,81,spotify:track:1cTamrfYAUHnoiMf2gpq55,"Richie Campbell, Van Zee, FRANKIEONTHEGUITAR",Even,Bridgetown Records,8,70,33,102819,4,Portugal
81,82,spotify:track:4MUrUT38U98olfnyzMBCzm,Bad Bunny,KLOuFRENS,Rimas Entertainment LLC.,48,54,3,102049,4,Portugal
82,83,spotify:track:2esZG2XFtuoWWA9AfDvSxy,"FloyyMenor, Cris Mj",Gata Only,FloyyMenor under exclusive license to UnitedMasters LLC,2,96,43,101806,4,Portugal
83,84,spotify:track:23PQOfRFXeQ6ZR4q7ZfM5r,Bispo,O Teu Cheiro,Bispo,4,82,16,101343,4,Portugal
84,85,spotify:track:5KZJORKMEkrsNRD4dfBw1X,Wet Bed Gang,Devia Ir,Responsablembrace,1,97,341,101125,4,Portugal
85,86,spotify:track:4MF0VMffyxHsy3GZwwUnAs,Matuê,A Morte do Autotune,30PRAUM,84,84,14,100879,4,Portugal
86,87,spotify:track:0w7vodPWFEcuEYvWpbNbOu,WIU,Rainha da Finesse,30PRAUM,14,95,30,100812,4,Portugal
87,88,spotify:track:5G2f63n7IPVPPjfNIGih7Q,Sabrina Carpenter,Taste,Island Records,6,81,23,100065,4,Portugal
88,89,spotify:track:14QaXYIK3K3QPtezqxRRPN,Bad Bunny,PIToRRO DE COCO,Rimas Entertainment LLC.,45,56,4,99046,4,Portugal
89,90,spotify:track:0cQVqPuHQP4KEwc7ZUQmj6,The Neighbourhood,Sweater Weather,Columbia,31,98,222,98358,4,Portugal
90,91,spotify:track:6jbYpRPTEFl1HFKHk1IC0m,"Tyler, The Creator, Lola Young",Like Him (feat. Lola Young),Columbia,91,102,11,97771,4,Portugal
91,92,spotify:track:44BehH5rk8B5K4OtRxqpez,"MC Tuto, Oldilla",E Aí Como Que Tá ?,Sonar Music,35,68,12,97654,4,Portugal
92,93,spotify:track:4eqOz5gdCYww9GB5q3q1pU,"DJ Douglinhas, DJ Miller Oficial, MC Torugo",Puta É Só um Detalhe,DJ DOUGLINHAS,93,-1,1,97439,4,Portugal
93,94,spotify:track:5CtXR89REICvEZljUEK8r1,"DJ L30, MC Thaizinha",Do Jeito Que Você Mete,Conquista Records Agenciamento Artístico,57,92,17,97226,4,Portugal
94,95,spotify:track:5XeFesFbtLpXzIVDNQP22n,Arctic Monkeys,I Wanna Be Yours,Domino Recording Co,30,108,143,95975,4,Portugal
95,96,spotify:track:3dj4wgM3cPeuLwMNHDuBon,Teddy Swims,The Door,Warner Records,78,103,22,95366,4,Portugal
96,97,spotify:track:0ZEQ6vnAHTARAgpxFF8NLS,Van Zee,Amar De Cor,Van Zee,21,75,79,94570,4,Portugal
97,98,spotify:track:1JSTJqkT5qHq8MDJnJbRE1,The Police,Every Breath You Take,Polydor Records,66,105,72,94306,4,Portugal
98,99,spotify:track:4c2Pc0NrfkesPR0jff6q3F,Bad Bunny,KETU TeCRÉ,Rimas Entertainment LLC.,46,59,3,94177,4,Portugal
99,100,spotify:track:0vfN1RYc1aDmf46CpE7EsC,Plutonio,Casa Melhor,Bridgetown Records,6,94,12,93530,4,Portugal
100,101,spotify:track:3AJwUDP919kvQ9QcozQPxg,Coldplay,Yellow,Parlophone UK,8,100,149,92972,4,Portugal
101,102,spotify:track:2GXRtFY3WNis04B2L1d7ua,Van Zee,Alma Nua,Van Zee,3,90,82,91821,4,Portugal
102,103,spotify:track:1WGmyxoPCfOrk7uT2z3Zuu,"PEDRO SAMPAIO, Gasparzinho, MC Meno K",CAVALINHO,WM Brazil,19,113,51,90819,4,Portugal
103,104,spotify:track:0fea68AdmYNygeTGI4RC18,"J Balvin, Bad Bunny",LA CANCIÓN,Universal Music Latino / Rimas,88,88,19,90051,4,Portugal
104,105,spotify:track:4zbEItKoaRId1vRZkoO0Uh,"Danny Ocean, Kapo",Imagínate,Atlantic Records,91,91,3,89404,4,Portugal
105,106,spotify:track:7uekYsGKTZM2LfyjB87x0Y,"Van Zee, FRANKIEONTHEGUITAR",Como Seria? / Amor Sóbrio,Van Zee & FRANKIEONTHEGUITAR,53,107,3,89376,4,Portugal
106,107,spotify:track:3hRV0jL3vUpRrcy398teAU,Lord Huron,The Night We Met,Play It Again Sam,50,101,81,88957,4,Portugal
107,108,spotify:track:7jtQIBanIiJOMS6RyCx6jZ,Tom Odell,Another Love,ITNO/Columbia,10,121,184,88948,4,Portugal
108,109,spotify:track:0aB0v4027ukVziUGwVGYpG,"Kendrick Lamar, Lefty Gunplay",tv off (feat. lefty gunplay),"pgLang, under exclusive license to Interscope Records",15,114,10,88548,4,Portugal
109,110,spotify:track:5kr0kja5gbZAaT7w3TGKts,Calema,Te Amo,Klasszik,8,115,255,88226,4,Portugal
110,111,spotify:track:0vYrfm0eUQyi6fWbYnBiDc,"DJ NATAN 22, Mc Rodrigo do CN",Meu Carro nao tem Porta Luva - Remastered 2024,DJ Natan 22,111,150,2,87725,4,Portugal
111,112,spotify:track:1mea3bSkSGXuIRvnydlB5b,Coldplay,Viva La Vida,Parlophone UK,11,126,114,87627,4,Portugal
112,113,spotify:track:0xKBEEJwpjaLn1QhCdyKcf,Calema,A Nossa Dança,Klasszik,12,110,95,86963,4,Portugal
113,114,spotify:track:2HafqoJbgXdtjwCOvNEF14,iñigo quintero,Si No Estás,Acqustic,1,120,71,86683,4,Portugal
114,115,spotify:track:0B7wvvmu9EISAwZnOpjhNI,Bruno Mars,When I Was Your Man,Atlantic Records,67,137,84,86596,4,Portugal
115,116,spotify:track:6sGPJxpOHbXF8BJGmoO3B2,"LON3R JOHNY, ProfJam",DOVE,"Mário Cotrim, LON3R JOHNY",42,87,3,86194,4,Portugal
