,rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams,week,country
172,173,spotify:track:5e0b9LgOfi3aJSKXFcOWRe,Chezile,Beanie,Chezile / 10K Projects,107,117,5,494242,4,Germany
173,174,spotify:track:0gmbgwZ8iqyMPmXefof8Yf,Nickelback,How You Remind Me,Roadrunner Records,135,175,34,492823,4,Germany
174,175,spotify:track:0nrRP2bk19rLc0orkWPQk2,Avicii,Wake Me Up,Universal Music AB,26,152,13,491823,4,Germany
175,176,spotify:track:3bK1zVFBKIzYjmptmI4NsJ,"Ofenbach, Norma Jean Martine",Overdrive (feat. Norma Jean Martine),Elektra France,10,151,59,489333,4,Germany
176,177,spotify:track:4BDEzRHyXxk0kBze9fAUXS,"Amo, Nimo",Rapstar,Epic/385i,4,-1,18,488880,4,Germany
177,178,spotify:track:1dzQoRqT5ucxXVaAhTcT0J,"Lady Gaga, Colby O'Donis",Just Dance,Streamline/Interscope,152,-1,3,488418,4,Germany
178,179,spotify:track:2KTxKoM4iUYCtuUGGIh9Qu,Nena,"Irgendwie, irgendwo, irgendwann",BMG Rights Management GmbH,151,-1,9,486381,4,Germany
179,180,spotify:track:63Pi2NAx5yCgeLhCTOrEou,Imogen Heap,Headlock,Megaphonic,180,-1,1,485762,4,Germany
180,181,spotify:track:0Mvc2FRCYnVjMTd4jx4DMq,"Zartmann, Ski Aggu, Dauner",wie du manchmal fehlst,Bamboo Artists/Epic,5,196,35,485090,4,Germany
181,182,spotify:track:0zBOXwDbCEM0Wbx3rqVdQb,"Kurdo, CAPO",Alors (feat. CAPO),ALMAZ,39,182,27,481400,4,Germany
182,183,spotify:track:0aB0v4027ukVziUGwVGYpG,"Kendrick Lamar, Lefty Gunplay",tv off (feat. lefty gunplay),"pgLang, under exclusive license to Interscope Records",49,178,8,480586,4,Germany
183,184,spotify:track:1zv3WFUbZ5vPxFq9I2jAU1,"Rihanna, Calvin Harris",We Found Love,Def Jam Recordings,91,-1,13,480156,4,Germany
184,185,spotify:track:5XeFesFbtLpXzIVDNQP22n,Arctic Monkeys,I Wanna Be Yours,Domino Recording Co,124,189,50,479674,4,Germany
185,186,spotify:track:3VIEbpdr64a1mNSa8MqBAm,Fäaschtbänkler,ALL IN (Lieblingslieder),Rosenklang,152,-1,2,479021,4,Germany
186,187,spotify:track:2toCf2FDbTIdWriPI6kcsY,"Nina Chuba, Chapo102",Ich hass dich,Jive,7,194,109,477967,4,Germany
187,188,spotify:track:7BRD7x5pt8Lqa1eGYC4dzj,Billie Eilish,CHIHIRO,Darkroom/Interscope Records,6,187,34,477846,4,Germany
188,189,spotify:track:0ntQJM78wzOLVeCUAW7Y45,Kings of Leon,Sex on Fire,RCA/Legacy,134,199,22,477108,4,Germany
189,190,spotify:track:5o0osRx8kYJTOqlOSggr9Z,Alex Warren,Carry You Home,Atlantic Records,139,172,8,475378,4,Germany
190,191,spotify:track:0iB5f04XdJ2tcfhoVkeLV8,"Alok, Mondello'G, CERES, Tribbs",LET'S GET FKD UP,Columbia/B1 Recordings,5,198,51,475171,4,Germany
191,192,spotify:track:33ENsMnZCFEz0J6rbHurlL,XAVAS,Wage es zu glauben,naidoo records,139,139,2,474583,4,Germany
192,193,spotify:track:1B62o4CbdL9ckGvwsz2cgn,SYML,Where's My Love,Nettwerk Music Group,114,195,11,474001,4,Germany
193,194,spotify:track:3cHyrEgdyYRjgJKSOiOtcS,"Pitbull, Kesha",Timber,Mr.305/Polo Grounds Music/RCA Records,112,180,10,473549,4,Germany
194,195,spotify:track:0QCgDvbQ9iOH3M1NOyq3oA,LEA,"Das Leben ist schön (aus ""Paddington in Peru"")",Treppenhaus Records,195,-1,1,470183,4,Germany
195,196,spotify:track:30vg2QguPyaa7PcAJTn9YE,YAKARY,sonnenbank.mp3,Life is Pain,1,159,57,470114,4,Germany
196,197,spotify:track:3CRDbSIZ4r5MsZ0YwxuEkn,Twenty One Pilots,Stressed Out,Fueled By Ramen,69,168,21,469796,4,Germany
197,198,spotify:track:2gam98EZKrF9XuOkU13ApN,"Nelly Furtado, Timbaland",Promiscuous,Mosley / Geffen,198,-1,1,467170,4,Germany
198,199,spotify:track:21GDbpdj0tan6XptY3ZuKX,Veysel,KANTÉ,Bela Boyz,199,-1,1,467090,4,Germany
199,200,spotify:track:0U6X8jiH7iHREOZKo8yajq,CRO,Ein Teil,BMG Rights Management,160,-1,7,466169,4,Germany
0,1,spotify:track:6j8OrKDQHxXakjA7KKbWzj,Zartmann,tau mich auf,Bamboo Artists/Epic,1,-1,1,4215674,5,Germany
1,2,spotify:track:4x7j9ed3FRH6CHj27kiTQ3,Oimara,Wackelkontakt,stereopolrecords / ZEITGEIST for Virgin Records,2,3,3,3924187,5,Germany
2,3,spotify:track:4wJ5Qq0jBN4ajy7ouZIV1c,"ROSÉ, Bruno Mars",APT.,Atlantic Records,1,1,16,3112807,5,Germany
3,4,spotify:track:61lNxSCj38lvmZjJZuhXSt,reezy,SABÍA QUE NO,Four Music/Teenager Forever,1,2,4,2644538,5,Germany
4,5,spotify:track:2plbrEY59IikOBgBGLjaoe,"Lady Gaga, Bruno Mars",Die With A Smile,Interscope,3,5,25,2340704,5,Germany
5,6,spotify:track:1EDPVGbyPKJPeGqATwXZvN,Linkin Park,The Emptiness Machine,Warner Records,1,6,22,2007397,5,Germany
6,7,spotify:track:7ne4VBA60CxGM75vw0EYad,Gracie Abrams,That’s So True,"Gracie Abrams, under exclusive license to Interscope Records",2,7,16,2004797,5,Germany
7,8,spotify:track:2zsb697TLzjzMcRyhmuHt4,LACAZETTE,MNG,LACAZETTE,4,4,2,1924478,5,Germany
8,9,spotify:track:0FIDCNYYjNvPVimz5icugS,"The Weeknd, Playboi Carti",Timeless (feat Playboi Carti),XO / Republic Records,6,18,19,1763554,5,Germany
9,10,spotify:track:35ISBknsCeZQtq66xABI9g,Lola Young,Messy,Universal-Island Records Ltd.,9,12,9,1648289,5,Germany
10,11,spotify:track:1v1cijv1qjMJ5o9OvMWACS,Nina Chuba,Fata Morgana,Jive,3,11,13,1630586,5,Germany
11,12,spotify:track:4mVhmpRtHuzMFJlU3an4eG,"makko, Miksu / Macloud",LICHTER AUS,Futura,12,-1,1,1613927,5,Germany
12,13,spotify:track:4495xO2HkmqoYIxQO2FvAH,Jazeek,Ma Baby,NINETYNINE MUSIC x Good Kid Records x Ventura Records,1,14,13,1600924,5,Germany
13,14,spotify:track:0JtDPZDAIEIZbE1y7aSjTB,badchieff,EIN TEIL VON MIR,Four Music/Two Sides,14,-1,1,1596278,5,Germany
14,15,spotify:track:6IFqLvemScAOurr8RxZ50B,FiNCH,WENN DU DUMM BiST,Walk This Way Records,8,8,2,1581696,5,Germany
15,16,spotify:track:3sK8wGT43QFpWrvNQsrQya,Bad Bunny,DtMF,Rimas Entertainment LLC.,8,9,4,1493569,5,Germany
16,17,spotify:track:6dOtVTDdiauQNBQEDOtlAB,Billie Eilish,BIRDS OF A FEATHER,Darkroom/Interscope Records,7,19,38,1492826,5,Germany
17,18,spotify:track:7DY756WOLyOz2Xnhw4EFiC,"The Weeknd, Anitta",São Paulo (feat. Anitta),XO / Republic Records,11,52,13,1442912,5,Germany
18,19,spotify:track:05ayHD9SFkfqhVUOUxBOyv,"Tream, Mia Julia",HERZBLATT (AUA AUA),3AM MUSIC,9,13,3,1442805,5,Germany
19,20,spotify:track:3AWDeHLc88XogCaCnZQLVI,The Weeknd,Cry For Me,XO / Republic Records,20,-1,1,1405380,5,Germany
20,21,spotify:track:2FAZskT9yRjp2Oow9szJD8,"Chrystal, NOTION",The Days - NOTION Remix,Polydor Records,21,22,6,1377145,5,Germany
21,22,spotify:track:362rGNhj1jcPYQCMDVofFj,Ufo361,Tony Montana,Stay High,22,-1,1,1339377,5,Germany
22,23,spotify:track:2262bWmqomIaJXwCRHr13j,Gigi Perez,Sailor Song,Gigi Perez PS/ Island,8,21,22,1309086,5,Germany
23,24,spotify:track:0fvFSGvEAPDDMfweKvDJVa,"Apache 207, Luciano",Gesegnet,Four Music/Feder Musik,1,10,3,1264736,5,Germany
24,25,spotify:track:4iD4W5c2bpkLRoFbzUIuR2,"Shirin David, Ski Aggu",atzen & barbies (feat. ski aggu),Juicy Money Records,3,20,4,1119522,5,Germany
25,26,spotify:track:2E53s8cIrRuty1aZdAUqvQ,"Apache 207, Luciano",Cold as Ice,Four Music/Feder Musik,4,17,3,1118727,5,Germany
26,27,spotify:track:4b3W0IbHDwHCvjSs708Tr4,"AYLIVA, Apache 207",Wunder,Whiteheart Records/WM Germany,1,25,41,1081777,5,Germany
27,28,spotify:track:3wPPWcVuinAU7dXcJXtCID,"Naughty Boy, Sam Smith",La La La,Virgin Records Ltd,15,24,7,1067540,5,Germany
28,29,spotify:track:6s8WSX1MxNThrot8ThI6fG,Travis Scott,4X4,Cactus Jack / Epic,15,15,2,1055063,5,Germany
29,30,spotify:track:2A1aS3mwuGuX2yk1bgxOvA,"BL3SS, CamrinWatsin, bbyclose",Kisses (feat. bbyclose),Atlantic Records UK,22,28,26,1045534,5,Germany
30,31,spotify:track:6rjpIgtN4FOujp5DbZZnCh,Aymen,Jasmin,Epic/Moon Boys,31,-1,1,1028276,5,Germany
31,32,spotify:track:5nPbKG04fhLkIAjcPFaZq7,"HUGEL, Topic, Arash, Daecolm",I Adore You (feat. Daecolm),Virgin,18,30,29,1025410,5,Germany
32,33,spotify:track:6cRcEbECMFInRvxyKxIBNq,"PA Sports, Kianush, Mucco, Jamule",Last Dance,Life is Pain,33,-1,1,1019890,5,Germany
33,34,spotify:track:0IWHAYlVJISbDL5Wx1aXXU,Bobby Vandamme,Juana auf Snapchat,RCA & GOLD LEAGUE/GOVA Ent.,16,16,2,1019142,5,Germany
34,35,spotify:track:3BntzKsnLf2pc0dsvE3Zav,Teddy Swims,Bad Dreams,Warner Records,24,29,14,1014871,5,Germany
35,36,spotify:track:7bkUa9kDFGxgCC7d36dzFI,Berq,Rote Flaggen,Urban,3,32,32,980034,5,Germany
36,37,spotify:track:5EcG8eMMlwkHRVa4aTR1qd,Rihanna,Breakin' Dishes,Def Jam Recordings,31,33,7,975806,5,Germany
37,38,spotify:track:5ZLUm9eab8y3tqQ1OhQSHI,Lady Gaga,Abracadabra,Interscope Records,38,-1,1,963019,5,Germany
38,39,spotify:track:3xkHsmpQCBMytMJNiDf3Ii,Benson Boone,Beautiful Things,"Night Street Records, Inc./Warner Records Inc.",1,78,55,959674,5,Germany
39,40,spotify:track:4hYinIaRxdaoEFSQni6K6I,Wir sind Helden,Nur ein Wort,Virgin,39,39,4,958862,5,Germany
40,41,spotify:track:3QaPy1KgI7nu9FJEQUgn6h,Billie Eilish,WILDFLOWER,Darkroom/Interscope Records,24,55,36,955157,5,Germany
41,42,spotify:track:1miUvxUZfqDAXtA4vR2MIW,"sebo, Pashanim",Fidicin,recordJet,42,-1,1,947431,5,Germany
42,43,spotify:track:0uSHA5dbsCRMmzbidwhKwl,"Sosa La M, Luciano",Butcher,GOLD LEAGUE,4,26,9,947367,5,Germany
43,44,spotify:track:2nLtzopw4rPReszdYBJU6h,Linkin Park,Numb,Warner Records,13,45,119,940487,5,Germany
44,45,spotify:track:77p59nG1oU5pzd20rPxBwC,"Jazeek, Luciano, Miksu / Macloud",PLAYBOYBUNNIES,NINETYNINE MUSIC x Good Kid Records x Ventura Records,3,34,18,915366,5,Germany
45,46,spotify:track:2zOmS55knKWSgScYPTNmGQ,Tate McRae,Sports car,RCA Records Label,27,27,2,906358,5,Germany
46,47,spotify:track:6leQi7NakJQS1vHRtZsroe,Pashanim,Mittelmeer,Urban,1,36,37,906292,5,Germany
47,48,spotify:track:28LgPbNAuQOYOcdoJzaGGP,Butrint Imeri,Lej kto rrena,96 MGMT,48,-1,1,900664,5,Germany
48,49,spotify:track:3hRV0jL3vUpRrcy398teAU,Lord Huron,The Night We Met,Play It Again Sam,49,64,89,878672,5,Germany
49,50,spotify:track:5RKQ5NdjSh2QzD4MaunT91,Journey,Don't Stop Believin' (2022 Remaster),Columbia/Legacy,28,46,103,860116,5,Germany
50,51,spotify:track:64f3yNXsi2Vk76odcHCOnw,Shirin David,bauch beine po,Juicy Money Records,1,37,28,842628,5,Germany
51,52,spotify:track:2HRqTpkrJO5ggZyyK6NPWz,Sabrina Carpenter,Espresso,Island Records,9,53,43,840886,5,Germany
52,53,spotify:track:5TFD2bmFKGhoCRbX61nXY5,Bad Bunny,NUEVAYoL,Rimas Entertainment LLC.,26,31,4,831764,5,Germany
53,54,spotify:track:1cXo8i9dgutdqjhjz3Zwqq,"Zartmann, Drumla, Dauner",eehhhyyy,Bamboo Artists/Epic,13,110,31,822315,5,Germany
54,55,spotify:track:0stJVUUSrbEwyFHOp2dRu0,The Weeknd,Open Hearts,XO / Republic Records,55,-1,1,821326,5,Germany
55,56,spotify:track:0WbMK4wrZ1wFSty9F7FCgu,Chappell Roan,"Good Luck, Babe!",Chappell Roan PS/ Island,28,71,33,816966,5,Germany
56,57,spotify:track:3JG1uFc40wfyrqaWC7iv0e,Artemas,i like the way you kiss me,Artemas,1,43,47,816703,5,Germany
57,58,spotify:track:0cQVqPuHQP4KEwc7ZUQmj6,The Neighbourhood,Sweater Weather,Columbia,33,48,214,815597,5,Germany
58,59,spotify:track:003vvx7Niy0yvhvHt4a68B,The Killers,Mr. Brightside,Island Records,26,41,85,812897,5,Germany
59,60,spotify:track:22skzmqfdWrjJylampe0kt,"Macklemore, Ryan Lewis, Macklemore & Ryan Lewis, Ray Dalton",Can't Hold Us (feat. Ray Dalton),Macklemore,43,54,223,808351,5,Germany
60,61,spotify:track:2HBBM75Xv3o2Mqdyh1NcM0,Linkin Park,Heavy Is the Crown,Warner Records,3,49,20,796498,5,Germany
61,62,spotify:track:4nV2TbyTbGljX58MKwPxvm,LACAZETTE,LID,LACAZETTE,2,44,19,791760,5,Germany
62,63,spotify:track:09CnYHiZ5jGT1wr1TXJ9Zt,"Dimitri Vegas & Like Mike, Tiësto, Dido, W&W, Dimitri Vegas, Like Mike",Thank You (Not So Bad),Ministry of Sound Recordings,13,38,58,776378,5,Germany
63,64,spotify:track:17phhZDn6oGtzMe56NuWvj,Teddy Swims,Lose Control,Warner Records,9,62,57,773035,5,Germany
64,65,spotify:track:3ilgxZl5g7MOQCUiky3VOG,Pashanim,Ms. Jackson,Urban,1,57,76,772520,5,Germany
65,66,spotify:track:3U5JVgI2x4rDyHGObzJfNf,Natasha Bedingfield,Unwritten,Sony Music CG,2,56,56,765573,5,Germany
66,67,spotify:track:0dAorlY72lV0wIFf7ZWLsd,LACAZETTE,S&S,LACAZETTE,9,50,10,763858,5,Germany
67,68,spotify:track:5zA2BHY7HTtB8tSUcTe3wO,"Mucco, OMAR",Lange Geschichten: Trauriges Ende,Life is Pain,23,23,2,758617,5,Germany
68,69,spotify:track:1JSTJqkT5qHq8MDJnJbRE1,The Police,Every Breath You Take,Polydor Records,48,81,14,757824,5,Germany
69,70,spotify:track:0bxRSMz5WY1VuMmOhanE4b,The Weeknd,Baptized In Fear,XO / Republic Records,70,-1,1,746116,5,Germany
70,71,spotify:track:31nfdEooLEq7dn3UMcIeB5,BENNETT,Vois sur ton chemin - Techno Mix,Warner Music Central Europe,1,67,79,742432,5,Germany
71,72,spotify:track:59NraMJsLaMCVtwXTSia8i,"cassö, RAYE, D-Block Europe",Prada,Ministry of Sound Recordings,2,60,78,741959,5,Germany
72,73,spotify:track:1BJJbSX6muJVF2AK7uH1x4,"Adam Port, Stryv, Keinemusik, Orso, Malachiii",Move,Keinemusik,3,58,35,732569,5,Germany
73,74,spotify:track:7jtQIBanIiJOMS6RyCx6jZ,Tom Odell,Another Love,ITNO/Columbia,10,61,205,730997,5,Germany
74,75,spotify:track:2FiJGvN3fiXMwms9IftNV0,"FiNCH, Tream",LiEBE AUF DER RÜCKBANK,Walk This Way Records,17,74,87,725721,5,Germany
75,76,spotify:track:0rtDE9zfXbamTlRUSwY7zy,Mark Ambor,Belong Together,"Hundred Days Records, LLC",4,65,47,724382,5,Germany
76,77,spotify:track:559mLg44MrcA7JzYGbpXfL,"MilleniumKid, JBS",Vielleicht Vielleicht,Warner Music Central Europe,41,156,56,722245,5,Germany
77,78,spotify:track:60a0Rd6pjrkxjPbaKzXjfq,Linkin Park,In the End,Warner Records,15,63,304,718737,5,Germany
78,79,spotify:track:5NtZlpRVomRYn5FYVwAYtO,Jazeek,Superstars,NINETYNINE MUSIC x Good Kid Records x VENTURA Records,27,83,63,709671,5,Germany
79,80,spotify:track:3M0lSi5WW79CXQamgSBIjx,Chase Atlantic,Swim,Warner Records,46,59,15,701837,5,Germany
80,81,spotify:track:2gyHr9WqZeMtzJOpWGuGo6,"The Weeknd, Travis Scott, Florence + The Machine","Reflections Laughing (feat. Travis Scott, Florence + The Machine)",XO / Republic Records,81,-1,1,700597,5,Germany
81,82,spotify:track:3tnjLb6fuGMX8TupeAZUFp,Kool Savas,Nur die Nacht,Sony Music/Essah Media GmbH,82,-1,1,699756,5,Germany
82,83,spotify:track:0h3Xy4V4apMraB5NuM8U7Z,CYRIL,Stumblin' In,Spinnin' Records,7,80,56,697774,5,Germany
83,84,spotify:track:5fZJQrFKWQLb7FpJXZ1g7K,Shaboozey,A Bar Song (Tipsy),American Dogwood / EMPIRE,15,76,42,689538,5,Germany
84,85,spotify:track:6AI3ezQ4o3HUoP6Dhudph3,Kendrick Lamar,Not Like Us,"Kendrick Lamar, under exclusive license to Interscope Records",26,-1,24,687081,5,Germany
85,86,spotify:track:5ehXToeJ8Tgc4wMhY42Oul,"The Weeknd, Justice",Wake Me Up (feat. Justice),XO / Republic Records,86,-1,1,684528,5,Germany
86,87,spotify:track:4MSj19TwYBLgDFj3ddEeco,"Lost Frequencies, Tom Odell",Black Friday (pretty like the sun),UROK,9,72,28,683157,5,Germany
87,88,spotify:track:0Mvc2FRCYnVjMTd4jx4DMq,"Zartmann, Ski Aggu, Dauner",wie du manchmal fehlst,Bamboo Artists/Epic,5,181,36,681504,5,Germany
88,89,spotify:track:3VIEbpdr64a1mNSa8MqBAm,Fäaschtbänkler,ALL IN (Lieblingslieder),Rosenklang,89,186,3,674997,5,Germany
89,90,spotify:track:1mea3bSkSGXuIRvnydlB5b,Coldplay,Viva La Vida,Parlophone UK,57,75,79,667161,5,Germany
90,91,spotify:track:6j3xnbOxMTaJLBppZbPnRr,"Summer Cem, BILLA JOE",G.Ö.T.,GOLD LEAGUE/OG Scrpngang GmbH,66,66,2,663049,5,Germany
91,92,spotify:track:3pPMgoouYtezLiBTEeL9be,"FOURTY, Bausa, CHEKAA",VEMPA,Life is Pain,3,42,42,658200,5,Germany
92,93,spotify:track:2Qd7CMkV1FeZfTBi8Ib0VT,Amo,Uhr,Epic/385i,93,-1,1,643830,5,Germany
93,94,spotify:track:561jH07mF1jHuk7KlaeF0s,Eminem,Mockingbird,Aftermath,4,86,121,641304,5,Germany
94,95,spotify:track:64CWBV60WRWZhb92wmxNNd,"Niklas Dee, René Miller",Around The World,Bamboo Artists,28,84,26,640145,5,Germany
95,96,spotify:track:6BPcUXYERAahpunmb0AovH,"Arcane, Stromae, Pomme",Ma Meilleure Ennemie (from the series Arcane League of Legends),Riot Games,16,68,11,639374,5,Germany
96,97,spotify:track:23UBSdCPcsloNVmQZ508Zv,"Betsy, Maria Iankovskaia",Sigma Boy - Сигма Бой,Rhymes Music Inc.,97,97,9,637263,5,Germany
97,98,spotify:track:4QveIIDRvuV7aKGOqDAbuP,ZAH1DE,Ballert auf Lautlos,Ventura Records,90,90,2,632435,5,Germany
98,99,spotify:track:2a1o6ZejUi8U3wzzOtCOYw,"Don Omar, Lucenzo",Danza Kuduro,UMLE - Machete,54,94,110,629904,5,Germany
99,100,spotify:track:327J4B693gp2yhtwHSVfKL,Edwin Rosen,Schau dir zu,IRRSINN Tonträger,100,-1,1,625263,5,Germany
100,101,spotify:track:3bg2qahpZmsg5wV2EMPXIk,"David Guetta, Alphaville, Ava Max",Forever Young,Parlophone UK,39,95,7,621364,5,Germany
101,102,spotify:track:5JLbgRkto4OrrkWgAHcJZT,Souly,Bundeswehr,Souly,19,87,20,617637,5,Germany
102,103,spotify:track:2bLqfJjuC5syrsgDsZfGmn,"Timbaland, Keri Hilson, D.O.E.",The Way I Are,Interscope/Blackground Records,82,99,104,613221,5,Germany
103,104,spotify:track:4OcLz7KTKPK7pVHYedr6Ek,Pashanim,Matrix Lights,Urban,87,105,6,611183,5,Germany
104,105,spotify:track:19XpFsce28aByvCC4g89tJ,Hozier,Too Sweet,Rubyworks / Universal-Island Records Ltd,8,96,44,604289,5,Germany
105,106,spotify:track:2374M0fQpWi3dLnB54qaLX,TOTO,Africa,Columbia,80,115,51,601019,5,Germany
106,107,spotify:track:0U6X8jiH7iHREOZKo8yajq,CRO,Ein Teil,BMG Rights Management,107,200,8,596883,5,Germany
107,108,spotify:track:3DVjjnzWtCURhhGlswtymg,"Apache 207, Luciano",Bei Nacht,Four Music/Feder Musik,10,35,3,594419,5,Germany
108,109,spotify:track:1KZG1H1OCugGqIRmk1wF9m,"Sam Barber, Avery Anna",Indigo (feat. Avery Anna),Lockeland Springs/Atlantic,59,85,6,589788,5,Germany
109,110,spotify:track:2FGKofI4AJN91ofBNDmWWB,"Wale, Sam Dew",LoveHate Thing (feat. Sam Dew),MMG/Atlantic,110,-1,1,588442,5,Germany
110,111,spotify:track:50mQStZYV5QFgyGK9GOVZg,"Capital Bra, Ufo361",Neymar,Bra Musik,1,118,73,587325,5,Germany
111,112,spotify:track:2esZG2XFtuoWWA9AfDvSxy,"FloyyMenor, Cris Mj",Gata Only,FloyyMenor under exclusive license to UnitedMasters LLC,3,100,43,584383,5,Germany
112,113,spotify:track:3od4M5sqkjk2igUiuciUQC,"Sonus030, AK AUSSERKONTROLLE",QUALITÄT,Sonus030 x Ventura Records,22,47,3,581552,5,Germany
113,114,spotify:track:4pftaoQbbheCXSdleWIeDK,"Central Cee, 21 Savage",GBP (feat. 21 Savage),Columbia,51,51,3,578685,5,Germany
114,115,spotify:track:3aLZ0s5ulFLcFCtIZQblpo,Pashanim,Hauseingang,Urban,40,102,136,575627,5,Germany
115,116,spotify:track:0M02KarGlX2UACt6BJQb8S,"oddworld, reezy, OG Keemo",money,oddworld,12,89,11,575396,5,Germany
116,117,spotify:track:7oQepKHmXDaPC3rgeLRvQu,"Udo Lindenberg, Apache 207",Komet,Warner Music Central Europe,1,77,107,570522,5,Germany
117,118,spotify:track:4YfgoRJrhbLsxZRxaUe5Sj,"LX, Bonez MC",Edibles,187 Strassenbande,118,-1,1,568105,5,Germany
118,119,spotify:track:3qcreqi8RaGqahtJSQDxNI,GReeeN,Panama,recordJet,1,93,36,567120,5,Germany
119,120,spotify:track:7BRD7x5pt8Lqa1eGYC4dzj,Billie Eilish,CHIHIRO,Darkroom/Interscope Records,6,188,35,567085,5,Germany
120,121,spotify:track:7CyPwkp0oE8Ro9Dd5CUDjW,"The Weeknd, JENNIE, Lily-Rose Depp","One Of The Girls (with JENNIE, Lily Rose Depp)",XO / Republic Records,33,158,38,565298,5,Germany
121,122,spotify:track:331l3xABO0HMr1Kkyh2LZq,"David Guetta, OneRepublic",I Don't Wanna Wait,Parlophone UK,26,104,36,563868,5,Germany
122,123,spotify:track:2lTm559tuIvatlT1u0JYG2,Bad Bunny,BAILE INoLVIDABLE,Rimas Entertainment LLC.,45,79,4,561409,5,Germany
123,124,spotify:track:4WeHpXTdNPBa3WI1qLI84W,Souly,Das erste Mal,Souly,79,108,11,558167,5,Germany
124,125,spotify:track:5G2f63n7IPVPPjfNIGih7Q,Sabrina Carpenter,Taste,Island Records,23,159,22,556301,5,Germany
125,126,spotify:track:6ap5DxU2deZo2dPT7YIVBP,Sampagne,iceolator,Sampagne x Ventura Records,126,-1,1,556238,5,Germany
126,127,spotify:track:4cYllEeJVH7dWKwQxpbk42,"The Weeknd, Lana Del Rey",The Abyss (feat. Lana Del Rey),XO / Republic Records,127,-1,1,556114,5,Germany
127,128,spotify:track:5g7sDjBhZ4I3gcFIpkrLuI,Bruno Mars,Locked out of Heaven,Atlantic Records,108,132,7,556096,5,Germany
128,129,spotify:track:5WMxgYMsD1EBvov648dlCS,"KALIM, CANEY030, Yuyu19, Nizi19",CODEIN COWBOY,KALIM,89,155,6,555319,5,Germany
129,130,spotify:track:7lQ8MOhq6IN2w8EYcFNSUk,Eminem,Without Me,Aftermath,37,121,189,554936,5,Germany
130,131,spotify:track:2tpWsVSb9UEmDRxAl1zhX1,OneRepublic,Counting Stars,Mosley / Interscope,131,140,49,554074,5,Germany
131,132,spotify:track:0ntQJM78wzOLVeCUAW7Y45,Kings of Leon,Sex on Fire,RCA/Legacy,132,189,23,552591,5,Germany
132,133,spotify:track:1XBYiRV30ykHw5f4wm6qEn,The Kid LAROI,NIGHTS LIKE THIS,Columbia,54,101,32,551722,5,Germany
133,134,spotify:track:6rdy1vGWSpfPxKnHujzMmY,Bonez MC,Toyota (2016),187 Strassenbande,12,88,6,550076,5,Germany
134,135,spotify:track:78O33U6jbQtNiNfbkZudpd,"Lil Wayne, Drake",She Will,CM/Republic,130,130,2,549742,5,Germany
135,136,spotify:track:1DIXPcTDzTj8ZMHt3PDt8p,"Coolio, L.V.",Gangsta's Paradise,"Tommy Boy Music, LLC",39,127,179,549552,5,Germany
136,137,spotify:track:42VsgItocQwOQC3XWZ8JNA,"Travis Scott, Playboi Carti",FE!N (feat. Playboi Carti),Cactus Jack/Epic,4,113,77,546926,5,Germany
137,138,spotify:track:0aB0v4027ukVziUGwVGYpG,"Kendrick Lamar, Lefty Gunplay",tv off (feat. lefty gunplay),"pgLang, under exclusive license to Interscope Records",49,183,9,546612,5,Germany
138,139,spotify:track:4QNpBfC0zvjKqPJcyqBy9W,"Pitbull, AFROJACK, Ne-Yo, Nayer",Give Me Everything (feat. Nayer),Mr.305/Polo Grounds Music/J Records,110,143,42,545347,5,Germany
139,140,spotify:track:3FcqFCeCD6QRtRo6WGLCnC,Alligatoah,Willst du,Trailerpark,107,166,87,544983,5,Germany
140,141,spotify:track:7ySUcLPVX7KudhnmNcgY2D,Rihanna,S&M,Def Jam Recordings,119,119,19,543751,5,Germany
141,142,spotify:track:1QV6tiMFM6fSOKOGLMHYYg,Lady Gaga,Poker Face,Streamline/Interscope,126,126,8,543005,5,Germany
142,143,spotify:track:0Rgdhptwk0A3Clbu5RpYI1,"Luciano, Jazeek",Starboy,URBAN,1,133,28,540494,5,Germany
143,144,spotify:track:5iviRbXQMPPJJrK6nTjYGA,Nimo,Mittelmeer,MOONBOYS ENTERTAINMENT/Warner Music Central Europe,18,137,11,540277,5,Germany
144,145,spotify:track:4S1VYqwfkLit9mKVY3MXoo,Alphaville,Forever Young,WM Germany,36,-1,26,538744,5,Germany
145,146,spotify:track:2H7jZg2HliuQhZjfBblLrZ,Pashanim,Sommergewitter,Urban,1,135,176,538439,5,Germany
146,147,spotify:track:5F6SWgvyg6PYxmeAHhoXxJ,Filow,Rasenschach,1UP Management GmbH,14,114,32,538022,5,Germany
147,148,spotify:track:5rb9QrpfcKFHM1EUbSIurX,"USHER, Lil Jon, Ludacris",Yeah! (feat. Lil Jon & Ludacris),LaFace Records,43,141,49,533926,5,Germany
148,149,spotify:track:58zHoX9U5VlSXLUUmWTfe2,Wir sind Helden,Denkmal,Virgin,149,154,2,532428,5,Germany
149,150,spotify:track:25FTMokYEbEWHEdss5JLZS,Wheatus,Teenage Dirtbag,Columbia,139,139,8,531746,5,Germany
150,151,spotify:track:12WDhdA9LAn4FqiuPhOTWZ,Souly,Dónde,Souly,151,-1,1,531262,5,Germany
151,152,spotify:track:1CDQzbCz4KSQxHe7LMEgRM,Eminem,Houdini,Shady/Aftermath/Interscope Records,2,124,35,530968,5,Germany
